Gene,Ribo_logFC,Ribo_padj,Input_logFC,Input_padj,TE_logFC,TE_padj,Group
Satb1,-0.117646233,0.649037559,0.881122084,0.086221268,-1.173777466,0.083635462,No change
Sbds,-0.116545347,0.684999815,0.012570299,0.984892603,-0.244586957,0.704088813,No change
Sbf1,0.060205807,0.853339502,-0.245716193,0.608334661,0.392528976,0.522073962,No change
Sbno1,0.05834165,0.877453042,0.213720984,0.646774659,-0.079900929,0.913677171,No change
Sbno2,0.053717197,0.872428627,-0.189866794,0.705753858,0.310710725,0.616770539,No change
Scaf1,0.096354036,0.75742048,-0.11121879,0.837959671,0.311248937,0.61401648,No change
Scaf11,0.082691103,0.820138545,-0.061178438,0.909883261,0.204940556,0.743563671,No change
Scaf4,0.054021113,0.865231897,-0.017376049,0.979432754,0.156521399,0.8246914,No change
Scand1,0.103190805,0.727933995,2.517666598,6.13E-06,-1.974977874,0.005755584,Buffered (Special)
Scarb1,-0.242998226,0.352351758,-1.477505181,0.000433667,0.644675067,0.241281468,No change
Scarb2,-0.04906838,0.893292863,0.122032896,0.816500824,-0.202662321,0.762484481,No change
Scfd1,0.065653274,0.844656727,-1.150112237,0.00639851,1.333593802,0.016955291,Buffered (Special)
Scly,-0.131966727,0.59902843,-0.234355666,0.618247124,-0.130495135,0.854632124,No change
Scp2,0.095874038,0.752181522,0.010689981,0.989849902,0.214938036,0.740541834,No change
Scrib,-0.010632661,0.974812616,0.593376402,0.183635385,-0.539921646,0.345147552,No change
Scyl3,0.039020608,0.908468914,-1.09181192,0.015308852,1.170175083,0.049571121,Buffered (Special)
Sdad1,0.19458115,0.418955024,0.1530689,0.760587779,0.318747479,0.60148018,No change
Sdcbp,0.097770856,0.771494745,-0.778103044,0.053455333,0.97215459,0.049055609,No change
Sdccag8,-0.101070383,0.708333789,-0.517373105,0.255104364,0.158178619,0.823782605,No change
Sde2,-0.114808327,0.708333789,0.272074524,0.548540838,-0.492025991,0.34681165,No change
Sdf2,-0.605789266,0.115829692,0.725807522,0.107959268,-1.618378488,0.00909424,No change
Sdf2l1,0.002678438,0.993772104,0.014838407,0.984892603,-0.009747562,0.991088963,No change
Sdf4,-0.177172846,0.550403063,0.260213835,0.596361049,-0.505403694,0.389229511,No change
Sdha,0.262475584,0.367978176,-0.245408634,0.589578789,0.636624161,0.23103637,No change
Sdhb,0.066221823,0.846424473,0.334409158,0.51028138,-0.137861031,0.851551454,No change
Sdhc,0.115433134,0.679010489,0.502800336,0.252710971,-0.160502949,0.816199575,No change
Sec11a,-0.052727726,0.892979724,1.022141421,0.017855775,-1.081454497,0.043991146,Buffered (Special)
Sec11c,-0.08198062,0.809701167,1.315030381,0.004785853,-1.46373951,0.015221748,Buffered (Special)
Sec13,0.072605159,0.809701167,-0.1990002,0.69929252,0.343137387,0.590014253,No change
Sec14l1,-0.062122759,0.83636178,-0.617673256,0.201545213,0.320244191,0.609802369,No change
Sec16a,0.113294338,0.72424309,-0.281756358,0.565274423,0.4820428,0.411660364,No change
Sec23b,0.439118852,0.176240961,-0.22445971,0.627983432,0.801897723,0.133664642,No change
Sec23ip,0.288845884,0.325410169,0.359608651,0.409709723,0.08199111,0.908016673,No change
Sec24c,0.087110308,0.802479044,-0.616107244,0.178413355,0.7703131,0.178531944,No change
Sec24d,0.07719397,0.802350703,-0.87535684,0.061174894,1.082166866,0.076106232,No change
Sec31a,0.190889436,0.509722991,-0.443898686,0.317308533,0.761205071,0.159756026,No change
Sec61a1,-0.068478972,0.856942652,-1.339896004,0.003457902,1.048839892,0.070402539,No change
Sec62,-0.336135699,0.262504693,1.020003267,0.016335531,-1.582847233,0.002967048,Buffered (Special)
Sec63,-0.150787859,0.620213833,-0.15079551,0.756188117,-0.082252613,0.909660214,No change
Secisbp2l,-0.063084195,0.834096151,0.013871136,0.984399324,-0.1694849,0.811711724,No change
Seh1l,0.072578533,0.834361544,-0.290176998,0.511110763,0.453259854,0.401876829,No change
Sel1l,-0.03477581,0.923337946,0.00832622,0.991275146,-0.052221098,0.946107377,No change
Selenof,-0.062731195,0.85824541,0.097357547,0.857329369,-0.226200808,0.734776276,No change
Selenoh,-0.039700391,0.910941282,2.180036996,9.07E-06,-2.247495577,0.000617482,Buffered (Special)
Selenop,-0.928943098,0.039849126,-1.315415983,0.001518062,0.145856302,0.832884355,Forwarded
Selenos,-0.254566598,0.367797193,0.89513955,0.041689639,-1.458457332,0.011149098,Buffered (Special)
Selenot,-0.071156144,0.813802062,1.310966176,0.000959865,-1.531129163,0.003807159,Buffered (Special)
Sell,-0.19217832,0.503880156,-1.425259066,0.000714384,0.944731617,0.074286737,No change
Selplg,-0.123606533,0.655338262,-0.611952575,0.160688058,0.231487426,0.72117746,No change
Sem1,-0.128388523,0.667877889,3.015277941,2.85E-09,-3.313072286,1.35E-06,Buffered (Special)
Sema4a,-0.776510837,0.069967775,-0.339286052,0.4648478,-0.37204289,0.545519927,No change
Sema4d,-0.320711704,0.285343216,-0.783774314,0.077688084,0.215074002,0.7439115,No change
Senp1,0.028181918,0.929050565,-0.101720899,0.848898399,0.170172447,0.813735138,No change
Senp2,-0.042536584,0.896224213,-0.09138634,0.868784981,-0.02183707,0.977962544,No change
Senp6,0.025658116,0.937605802,0.524482216,0.216112606,-0.320369937,0.605619336,No change
Senp7,0.090805718,0.757604012,-0.209160841,0.679130402,0.411312445,0.497229024,No change
Sephs1,-0.029447262,0.92525908,-0.631216809,0.139271179,0.457130659,0.429124451,No change
Sephs2,-0.024621234,0.948809323,0.102623789,0.851666321,-0.136913836,0.84890049,No change
1-Sep,-0.607644678,0.133443951,-0.469962109,0.324177908,-0.192101946,0.784018172,No change
10-Sep,0.068905088,0.837972484,0.975800048,0.026246458,-0.639929022,0.249950798,No change
11-Sep,0.060523593,0.86614369,0.043713325,0.944782896,0.093895723,0.899041037,No change
6-Sep,-0.08766274,0.796209626,-0.603353843,0.211818135,0.395000935,0.516083679,No change
7-Sep,0.064423144,0.86839123,-0.370880647,0.397717754,0.477553211,0.375063173,No change
9-Sep,0.079310236,0.825773332,-0.203134425,0.670971041,0.343395094,0.556976252,No change
Serbp1,0.208569028,0.469409857,1.111224889,0.011051247,-0.672938259,0.212999835,No change
Serinc1,-0.198861352,0.4870528,-0.983229364,0.019411635,0.504715517,0.357397284,No change
Serinc3,-0.032571916,0.9306495,-0.326346741,0.454203125,0.266324645,0.642969269,No change
Serpinb1a,-0.028564704,0.940384907,-0.980034448,0.043477954,0.769607888,0.202238835,No change
Setd1b,-0.030414674,0.92525908,0.934701946,0.05368123,-0.938115984,0.121668202,No change
Setd2,0.462883489,0.115422263,0.263006291,0.583392589,0.183275281,0.783852062,No change
Setd3,-0.057887991,0.874134087,0.162476672,0.738809481,-0.265529873,0.658002033,No change
Setd5,0.091177203,0.775580984,0.415645564,0.334016324,-0.162799501,0.810728272,No change
Setdb1,0.473380555,0.176240961,0.096041595,0.865087228,0.463469346,0.441275068,No change
Setx,0.690423345,0.040168167,0.810106482,0.080569592,-0.073046539,0.923757349,No change
Sf1,0.064806833,0.865849473,0.007847907,0.991275146,0.126620828,0.851568987,No change
Sf3a1,0.44910639,0.160964159,0.195351114,0.687155715,0.295029475,0.621156061,No change
Sf3a3,0.161687757,0.57045971,0.144849019,0.77932245,0.151217075,0.827745217,No change
Sf3b1,1.135976268,0.000172996,-0.034356781,0.952716464,1.088840566,0.035308436,Exclusive
Sf3b2,0.094343518,0.784685419,0.245960039,0.597410205,-0.072411049,0.922087447,No change
Sf3b3,1.031288359,0.001429998,-0.358828555,0.416661591,1.441743691,0.008431161,Exclusive
Sf3b6,0.015070163,0.964862745,1.890008685,5.56E-05,-1.715071832,0.005229985,Buffered (Special)
Sfpq,0.589198385,0.050086565,1.288002234,0.002739542,-0.472620978,0.39067802,No change
Sfr1,-0.050768815,0.892979724,0.193842827,0.691906883,-0.276707219,0.652139587,No change
Sfswap,0.069081658,0.820138545,0.029167456,0.964896865,0.162931904,0.815778034,No change
Sfxn1,-0.036224324,0.917957124,0.75178252,0.071873456,-0.797425222,0.133663271,No change
Sgk3,-0.106479287,0.684999815,-0.547349482,0.198031317,0.147109058,0.838206432,No change
Sgo2a,0.601101891,0.115829692,-0.098878611,0.852388974,0.826727378,0.144261168,No change
Sgpl1,0.011959559,0.971664007,-0.454984083,0.310461645,0.421335256,0.490838946,No change
Sgpp1,-0.087047681,0.763036186,0.120051067,0.815961087,-0.312789621,0.609541939,No change
Sgta,-0.032769066,0.919600018,0.03434067,0.956712056,-0.114876026,0.875270744,No change
Sh3bgrl,0.024780824,0.941717047,-0.103884369,0.843555028,0.151780603,0.825756224,No change
Sh3bgrl3,-0.079463288,0.817394921,0.688780767,0.17189931,-0.762548974,0.218977548,No change
Sh3gl1,-0.040793141,0.91019294,-1.143131494,0.007021334,0.909963147,0.092792861,No change
Sh3kbp1,-0.056155124,0.875864861,-1.088557116,0.009700667,0.815521324,0.142384244,No change
Shcbp1,0.45472922,0.169749911,-0.387487414,0.396302181,0.999807969,0.0809293,No change
Shmt1,0.051539443,0.881155589,-0.725672349,0.09519301,0.837601522,0.131850983,No change
Shmt2,0.41711658,0.200573975,0.117418649,0.823077876,0.396760275,0.516080258,No change
Shprh,0.300532808,0.285343216,-0.062115827,0.916157436,0.560916524,0.343969768,No change
Siglece,-0.254638713,0.312792347,-0.526148938,0.271885921,-0.028479187,0.9719047,No change
Siglecf,-1.367696352,0.002022104,-1.611138719,0.000389345,0.130043385,0.857160776,Forwarded
Sik3,-0.013732837,0.96763269,-0.034530865,0.9554744,0.01553948,0.982315656,No change
Sike1,-0.003864535,0.989201745,-0.033730602,0.953647582,0.030596035,0.966829642,No change
Sil1,-0.260852091,0.313071804,-0.29176441,0.554516335,-0.191250333,0.783722086,No change
Sin3a,0.293403559,0.31781072,-0.208051447,0.661570792,0.655407253,0.21650244,No change
Sin3b,-0.146284292,0.613633787,0.274157608,0.591871171,-0.477847321,0.436317481,No change
Sipa1,-0.042288722,0.90161268,-0.607663537,0.159249113,0.388403608,0.518119762,No change
Sirpa,-0.145565739,0.603309723,-0.14877457,0.767042549,-0.135043226,0.851216947,No change
Sirt7,-0.180665254,0.497962939,-0.011770135,0.983792879,-0.353398558,0.547574747,No change
Skap2,0.141653889,0.638622005,0.008841685,0.990291989,0.238292117,0.707223177,No change
Skiv2l,0.103606182,0.752181522,-0.057967622,0.925282032,0.245383462,0.69247912,No change
Skp1a,0.021428799,0.95776508,0.138964275,0.790193137,-0.087065511,0.909912759,No change
Sla,-0.376572319,0.22903119,-0.66947184,0.100995686,0.027033145,0.971124157,No change
Slbp,0.104744509,0.75613628,0.048029538,0.934224017,0.140059641,0.847358786,No change
Slc16a1,-0.014837371,0.964242316,0.487746993,0.2562052,-0.465995138,0.409181898,No change
Slc16a10,-0.055071542,0.865849473,0.678510604,0.105054106,-0.807334698,0.141584373,No change
Slc16a3,-0.298686516,0.31518145,-0.220317248,0.66146784,-0.179787059,0.798138445,No change
Slc16a6,0.014129283,0.96763269,0.073565599,0.892831938,-0.026453909,0.972397724,No change
Slc18a1,-0.814826122,0.050086565,-0.845097773,0.051529088,-0.042230506,0.956722337,No change
Slc1a5,0.007818152,0.982553226,0.026985122,0.965132897,0.004376678,0.995907249,No change
Slc22a4,-0.887768033,0.043993944,-1.139472999,0.008425165,0.080585837,0.914272966,Forwarded
Slc25a12,0.091791574,0.76885129,-0.77821632,0.060262558,1.014850106,0.054999625,No change
Slc25a3,0.38155988,0.205803787,1.523071275,0.001349299,-0.763153187,0.18218439,No change
Slc25a4,0.0039576,0.990122608,0.790517692,0.073283721,-0.694981405,0.212425975,No change
Slc25a46,0.04616221,0.891503162,-0.324102256,0.467669628,0.453189506,0.448652193,No change
Slc25a5,0.088448434,0.781179342,-0.297431722,0.560743446,0.416893366,0.496125095,No change
Slc28a2,-0.043410524,0.894427116,-0.691126313,0.131942843,0.439027549,0.467624374,No change
Slc2a3,0.125411983,0.606570494,-0.581166692,0.23325616,0.956781945,0.137501844,No change
Slc30a5,0.036664613,0.913821284,0.097994381,0.853160941,0.025742061,0.9719047,No change
Slc35b1,0.032784467,0.928554775,0.131628186,0.805863813,-0.053662245,0.94462402,No change
Slc35c1,-0.208070949,0.405706602,-0.108458832,0.833560696,-0.356076407,0.554553403,No change
Slc38a1,0.102620884,0.756217816,0.176363452,0.71510108,0.025113714,0.971509687,No change
Slc38a10,-0.208156615,0.461086801,-0.983734307,0.03325744,0.456271565,0.441275068,No change
Slc38a2,0.030971264,0.9306495,-0.263483089,0.585365697,0.304510197,0.624223466,No change
Slc39a6,-0.047701007,0.87844428,0.166497985,0.74796304,-0.263376402,0.69016869,No change
Slc3a2,-0.134470003,0.638622005,0.148152827,0.77030516,-0.375982711,0.524851967,No change
Slc40a1,-1.063866297,0.036304636,-1.874561014,8.76E-05,0.357728033,0.568283607,Forwarded
Slc44a2,-0.1376254,0.625262974,-0.550568137,0.219657361,0.194931906,0.774577457,No change
Slc49a4,-0.147594555,0.59902843,-0.209906396,0.654503321,-0.09787933,0.894503555,No change
Slc4a1ap,0.11474032,0.70204302,0.219693468,0.654770634,0.029384068,0.968136387,No change
Slc4a7,0.082253193,0.774798773,0.531303189,0.245593007,-0.204870255,0.766994711,No change
Slc4a8,-0.157871021,0.497962939,-0.074358435,0.891386171,-0.303146574,0.632136747,No change
Slc6a6,0.220792494,0.407252666,0.220884153,0.653640534,0.21280811,0.752864409,No change
Slc8b1,-0.07324571,0.813089433,0.282794597,0.549637017,-0.443356038,0.448320623,No change
Slc9a1,0.032255296,0.920789197,-0.144740784,0.785478129,0.232208394,0.73107811,No change
Slc9a3r1,-0.069546345,0.834096151,-0.180551142,0.719241474,0.002580278,0.999930531,No change
Slc9a9,-0.020552737,0.947268561,-0.381575331,0.416832541,0.228434271,0.736285958,No change
Slf2,0.204267924,0.413323231,-0.324331495,0.509690435,0.788736444,0.196335533,No change
Slfn2,-0.121505643,0.659431683,-0.017916607,0.974735362,-0.248400236,0.697342828,No change
Slfn9,0.224638475,0.404377521,-0.127970973,0.808951595,0.556609568,0.345892734,No change
Slk,-0.157950111,0.59902843,-0.677765454,0.117915788,0.391854154,0.488686096,No change
Slmap,-0.056016233,0.872428627,-0.081317022,0.881587753,-0.044506671,0.956191087,No change
Slpi,-0.076899604,0.834096151,0.959449666,0.054412989,-1.01076388,0.106473159,No change
Sltm,0.19651763,0.502060218,0.582796564,0.183218504,-0.226451618,0.72117746,No change
Slu7,0.083465754,0.80845525,-0.157730794,0.750539447,0.315568365,0.593972812,No change
Smad2,-0.133516233,0.642063062,-0.539994722,0.203902739,0.209023594,0.746235847,No change
Smad4,-0.045166918,0.897133808,-0.535342365,0.231735396,0.364569267,0.542088808,No change
Smarca2,-0.047541266,0.896109895,0.141321016,0.790805739,-0.201611315,0.769335279,No change
Smarca4,1.024493576,0.006379522,0.080830211,0.881138353,0.848356138,0.118166359,No change
Smarca5,0.560816101,0.060240392,0.136379434,0.786386356,0.413527029,0.442350441,No change
Smarcad1,0.423254038,0.19433639,-0.273725021,0.585365697,0.909496893,0.148582648,No change
Smarcal1,0.098526677,0.752181522,0.046090411,0.940098938,0.180332754,0.786680123,No change
Smarcb1,0.155414889,0.563211048,0.250043035,0.608334661,0.091916587,0.902111778,No change
Smarcc1,1.121662387,0.000397605,0.720037148,0.07946953,0.267152146,0.648800179,No change
Smarcc2,0.358530502,0.241868289,-0.718946711,0.12137906,1.32019978,0.031437659,No change
Smarcd2,-0.036981725,0.916377672,0.034297229,0.956859851,-0.107943704,0.881277349,No change
Smarce1,-0.032722422,0.930252441,0.14283701,0.793405907,-0.173839386,0.806972098,No change
Smc1a,1.224571936,0.000444597,-0.019145028,0.972474072,1.150827605,0.034228853,Exclusive
Smc2,1.415256788,2.04E-05,0.193701024,0.683386221,1.062068809,0.036106316,Exclusive
Smc3,1.163570973,0.000214849,0.347620662,0.420551354,0.638714705,0.207672238,No change
Smc4,0.916312596,0.001424297,0.203530347,0.660869226,0.611374236,0.205932528,No change
Smc5,0.493925966,0.121496627,-0.161011049,0.739396038,0.760163075,0.133602341,No change
Smc6,0.405838082,0.188854729,0.111091216,0.825058491,0.358146389,0.507202054,No change
Smchd1,1.242163211,9.64E-05,0.541523144,0.228865701,0.426141027,0.465201046,No change
Smcr8,0.115143902,0.655383247,-0.05626168,0.922358949,0.364122692,0.547574747,No change
Smg1,0.258593478,0.379014982,1.119536398,0.007253689,-0.547332878,0.317313868,No change
Smg6,0.595008767,0.117887386,1.122929793,0.010715541,-0.191378716,0.776985557,No change
Smg8,0.062704177,0.843694685,-1.693158273,0.000469174,1.902041405,0.003044345,Buffered (Special)
Smndc1,-0.022088488,0.954111488,0.491837548,0.271559134,-0.477598968,0.409155506,No change
Smpdl3a,-0.250809622,0.389460349,-0.968317214,0.031429791,0.419398157,0.471847515,No change
Sms,0.090636165,0.781179342,0.700797424,0.093485646,-0.407208669,0.468688235,No change
Smu1,0.194236077,0.502060218,-0.189584485,0.68653117,0.513027323,0.340148631,No change
Snap23,-0.146836447,0.569598993,-0.665904398,0.119101759,0.196828576,0.768425544,No change
Snd1,1.057398923,0.00298172,-0.354523922,0.405428531,1.478926835,0.005779468,Exclusive
Snf8,-0.016573492,0.959774684,1.251766062,0.008425165,-1.169267785,0.062955995,No change
Snrnp200,1.812924878,4.44E-08,-0.560363593,0.21927775,2.475012111,6.29E-05,Exclusive
Snrnp27,-0.116099974,0.688384688,1.560752777,0.001082071,-1.854093266,0.002983543,Buffered (Special)
Snrnp40,0.036200266,0.916377672,0.156935087,0.760421142,-0.041200213,0.959404427,No change
Snrnp70,0.057982437,0.875864861,1.434214247,0.001870037,-1.113608935,0.060209883,No change
Snrpa,0.143552292,0.613633787,0.182008795,0.733649175,0.079415658,0.91850279,No change
Snrpa1,0.1972185,0.488330841,1.023987038,0.019102112,-0.502687424,0.373277307,No change
Snrpb,-0.017457927,0.961762711,0.570638996,0.212877812,-0.544441675,0.349611556,No change
Snrpb2,0.052297949,0.879725594,1.739868425,0.000191974,-1.393944607,0.021293823,Buffered (Special)
Snrpc,0.193968108,0.473206325,1.441331446,0.003697964,-0.719038718,0.230201507,No change
Snrpd1,-0.100351543,0.729612766,2.765852881,5.30E-08,-3.035786242,1.30E-05,Buffered (Special)
Snrpd2,0.067972608,0.853339502,2.568578799,1.32E-05,-2.169411513,0.004526614,Buffered (Special)
Snrpd3,0.008002387,0.979339781,2.221120346,5.78E-06,-2.049791578,0.001862716,Buffered (Special)
Snrpe,0.233726432,0.415921429,3.107417173,2.02E-10,-2.480147248,9.80E-05,Buffered (Special)
Snrpf,-0.038183888,0.916377672,3.012366633,5.25E-08,-3.046916297,2.78E-05,Buffered (Special)
Snw1,0.097336676,0.769628497,-0.914119315,0.049393642,1.083127431,0.064825996,No change
Snx1,-0.010564553,0.976698263,-0.587407137,0.175541146,0.528609242,0.336388146,No change
Snx14,0.042834213,0.895501645,-0.063977125,0.909883261,0.18081328,0.793187298,No change
Snx17,0.060132177,0.865231897,-0.132703254,0.797758588,0.261335406,0.68422815,No change
Snx2,0.010201883,0.979339781,-0.29252639,0.511037417,0.305807024,0.58998968,No change
Snx27,-0.065885998,0.847528759,-0.549848442,0.214384995,0.314859116,0.600506373,No change
Snx3,-0.001373017,0.995774768,0.009232529,0.990291989,-0.006438129,0.996263462,No change
Snx4,0.00780109,0.984810293,-0.809234661,0.047830632,0.798432265,0.114346722,No change
Snx5,0.132743843,0.670462987,0.368684534,0.393126834,-0.135271054,0.837508448,No change
Snx6,-0.003451796,0.989883812,-0.267270329,0.554337326,0.239263603,0.698479777,No change
Snx9,-0.009758504,0.976698263,-0.148911466,0.766883428,0.112114037,0.880819819,No change
Soat1,-0.044964681,0.9072817,-0.083873502,0.874575325,-0.006044474,0.996370258,No change
Sod1,-0.044945155,0.90915768,2.874923299,7.29E-07,-2.906549077,0.000122476,Buffered (Special)
Sod2,-0.091160048,0.756865218,0.659358868,0.121570033,-0.896787067,0.098144971,No change
Son,0.795754674,0.018499628,1.591700803,0.000139175,-0.519255772,0.351184552,Forwarded
Sord,-0.09220012,0.75613628,-0.387627679,0.370631915,0.112559025,0.875546991,No change
Sorl1,-0.04739426,0.907180041,0.105420287,0.846973919,-0.15159619,0.826280724,No change
Sort1,-0.151448265,0.610784832,-0.686619502,0.124787556,0.326230131,0.591369643,No change
Sos2,-0.038694178,0.912805719,-0.526756915,0.275908252,0.326960476,0.607223993,No change
Sp1,0.085793321,0.79861047,0.893191879,0.030229597,-0.540503667,0.333248975,No change
Sp100,-0.062521166,0.86839123,-0.841383416,0.044535225,0.642555423,0.227750778,No change
Sp110,0.14232068,0.629244099,-0.086892188,0.86856529,0.344600715,0.551378555,No change
Sp140,-0.131378268,0.642063062,-0.258341101,0.582949036,-0.014319148,0.984910685,No change
Sp3,-0.061745544,0.870922231,-0.07125423,0.897628838,-0.017297296,0.980862886,No change
Spag5,0.448027949,0.173265048,-0.054365947,0.922358949,0.602368837,0.257218226,No change
Spag7,-0.173472048,0.54064231,1.000840355,0.030379154,-1.402038192,0.020002324,Buffered (Special)
Spag9,-0.132360527,0.652043316,0.448981562,0.309905732,-0.698928605,0.199809719,No change
Spast,-0.017591569,0.958677815,0.232204227,0.629364574,-0.237715734,0.718066719,No change
Spata13,-0.053123245,0.86839123,0.105985837,0.852487629,-0.209025717,0.763943407,No change
Spata5,0.185104474,0.438780552,-0.553723646,0.20029724,1.125497321,0.049003533,No change
Spc24,-0.085195313,0.802479044,1.566780334,0.000611306,-1.721185763,0.00337818,Buffered (Special)
Spc25,0.054193608,0.890301162,0.424520498,0.326191225,-0.269191601,0.652169103,No change
Spcs2,-0.124520587,0.649494744,0.114965097,0.824677825,-0.391943326,0.51066977,No change
Spcs3,-0.024003312,0.947514553,-0.372803132,0.402870447,0.274978293,0.660084994,No change
Spdl1,0.229650217,0.35450416,-0.000944132,0.997724117,0.499980939,0.393452536,No change
Specc1,0.143060886,0.612882094,-1.98093983,0.000107433,2.412077297,0.000181976,Buffered (Special)
Specc1l,0.136960873,0.629725338,-1.935774414,0.00091921,2.332607438,0.001774523,Buffered (Special)
Spen,0.105048076,0.74636414,-0.266065525,0.578321013,0.488602284,0.38014951,No change
Spg11,0.005556971,0.987241338,-1.119576407,0.03447608,1.01695047,0.116737122,No change
Spg21,-0.038041626,0.914348922,-0.769739732,0.085588932,0.5553309,0.336388146,No change
Spi1,-0.390279603,0.206890707,-0.46885477,0.300085833,0.00593327,0.994061877,No change
Spidr,0.06372208,0.848453922,-2.070690359,1.58E-05,2.273278543,0.000275424,Buffered (Special)
Spint2,-0.19535988,0.425071422,1.003738222,0.029325897,-1.622227594,0.012075797,Buffered (Special)
Spn,-0.036355801,0.916377672,0.627356981,0.133439558,-0.595746497,0.311969034,No change
Spns3,-0.221240625,0.289219714,-0.557967824,0.215974888,-0.127591412,0.862339335,No change
Spop,-0.031162669,0.9306495,0.03854734,0.950107271,-0.087916664,0.904516043,No change
Spout1,-0.037047782,0.914892183,-0.413208607,0.389809166,0.266361939,0.686223986,No change
Sppl2a,-0.086602031,0.775580984,0.102717027,0.84732721,-0.281986867,0.649351636,No change
Sptan1,0.095890798,0.341936866,-1.779071303,4.08E-05,3.374924159,1.03E-05,Buffered (Special)
Sptbn1,0.275441753,0.11623265,-1.038764801,0.046821489,2.655791878,0.000828415,Buffered (Special)
Sptlc1,0.004179701,0.989872269,0.357914576,0.426057351,-0.288528251,0.641090603,No change
Sptlc2,-0.100483522,0.757604012,-0.450618684,0.286152198,0.234790639,0.700075159,No change
Spty2d1,0.12139517,0.656304521,-0.265499899,0.587033786,0.536256461,0.362253525,No change
Sqor,-0.127629584,0.656828449,-0.578108006,0.223166263,0.247104823,0.708779688,No change
Sqstm1,-0.038409539,0.916377672,-0.907966583,0.043106018,0.704494159,0.21439657,No change
Srbd1,0.601581376,0.117279785,-0.138615928,0.787290953,0.905572485,0.107915532,No change
Srebf2,-0.058053312,0.86614369,-0.088348598,0.865976594,-0.050574512,0.946683845,No change
Srek1,-0.094688066,0.774083413,0.640257548,0.121877566,-0.820357418,0.09888247,No change
Srgap2,0.156873822,0.567233656,-0.283512975,0.545932157,0.65402785,0.229545385,No change
Srgn,-0.05828392,0.877453042,0.22477568,0.643133467,-0.294756533,0.628394237,No change
Sri,-0.040868522,0.910941282,-0.100951092,0.852388974,0.010709511,0.989878332,No change
Srm,-0.005452928,0.986627178,-0.156649513,0.766883428,0.108992116,0.883297332,No change
Srp14,-0.174962693,0.509722991,1.264620772,0.006726734,-1.741347014,0.005097104,Buffered (Special)
Srp68,0.44781154,0.160964159,-0.255555705,0.589596042,0.800509817,0.14049138,No change
Srp72,0.007302658,0.986581685,0.045310453,0.941107189,-0.018434029,0.980862886,No change
Srpk1,-0.030781201,0.929939217,1.229857055,0.005686813,-1.219493609,0.030892326,Buffered (Special)
Srpk2,-0.063929738,0.865231897,0.029003211,0.963337813,-0.147162019,0.826280724,No change
Srpr,-0.059819208,0.86839123,-0.614059079,0.139542874,0.416737292,0.457061915,No change
Srrm1,0.909642505,0.016506036,0.413205502,0.326191225,0.407891689,0.468949962,No change
Srrm2,1.056754303,0.000894045,1.098951546,0.008808696,-0.043811212,0.954754133,Forwarded
Srrt,0.22483432,0.437334568,0.344105511,0.429417713,0.001024133,0.997943127,No change
Srsf1,0.084310405,0.815100006,0.370610089,0.390866744,-0.1871939,0.770789355,No change
Srsf10,0.036038396,0.923110474,0.436526916,0.295195438,-0.31600549,0.576089052,No change
Srsf11,-0.287366881,0.320268793,0.095260477,0.858897217,-0.462669941,0.372813424,No change
Srsf3,0.037940305,0.920431737,0.800823915,0.057694064,-0.61947001,0.247756734,No change
Srsf5,0.107036629,0.729612766,1.07233809,0.043123098,-0.556813399,0.367145072,No change
Srsf6,0.115624223,0.717655179,0.454277347,0.308249472,-0.198843464,0.7651518,No change
Srsf7,0.087418444,0.805939253,0.627412245,0.127661425,-0.395779861,0.468639162,No change
Srsf9,-0.172505368,0.518253979,1.243752286,0.014662821,-1.67248516,0.013893168,Buffered (Special)
Ssb,0.206658061,0.476850198,0.86026501,0.03775711,-0.439220689,0.420747305,No change
Ssh2,-0.023594037,0.951292961,0.000917184,0.999626617,-0.03363343,0.966638452,No change
Ssna1,-0.053569227,0.875864861,0.918758688,0.068949325,-0.956061694,0.133547135,No change
Ssr1,-0.032059202,0.9306495,0.277752389,0.53407873,-0.310425097,0.57400306,No change
Ssr3,-0.050089648,0.893377154,0.670893258,0.102554383,-0.747388381,0.145703925,No change
Ssrp1,0.302916524,0.296168405,0.257370315,0.573020201,0.124937714,0.852452701,No change
St13,0.088182426,0.80845525,0.312793179,0.488216133,-0.145239314,0.826280724,No change
St8sia4,0.105515653,0.74636414,0.196384662,0.687905499,0.00947703,0.977125607,No change
Stag1,0.532553506,0.105226688,-0.296931784,0.540606069,0.905914789,0.115047977,No change
Stag2,0.364982891,0.205803787,-0.249627213,0.600472415,0.686019386,0.205770686,No change
Stag3,0.274145369,0.315857617,-0.155598437,0.773312917,0.602274815,0.335941056,No change
Stap1,-0.003471964,0.989883812,-0.367024601,0.426220368,0.316786751,0.607877027,No change
Stard7,0.017275802,0.959774684,-0.209772004,0.649143793,0.234837222,0.709578878,No change
Stat3,-0.064962809,0.865231897,-0.427944229,0.319162239,0.274740276,0.645974728,No change
Stat5b,0.000817758,0.997523871,-0.175728217,0.721721335,0.163644118,0.815827437,No change
Stat6,-0.011384511,0.975062431,-1.169221824,0.008235232,1.06466604,0.055238701,No change
Stau1,0.046548714,0.894336756,-0.915082014,0.043252119,1.003818825,0.084104502,No change
Stfa1,-0.014223581,0.929171106,0.327138579,0.329170389,-0.288433714,0.43772041,No change
Stil,0.157396411,0.527395295,-0.21232186,0.676787942,0.581432429,0.332872269,No change
